date_dec,ndec,ADEC,MDEC,md_dec,ndec_fem,ndec_hom,periode,weekday_dec,weekend
2018-05-05,15,2018,5,05-05,2,13,2,Sat,1
2018-05-06,13,2018,5,05-06,4,9,2,Sun,1
2018-05-07,6,2018,5,05-07,2,4,2,Mon,0
2018-05-08,12,2018,5,05-08,1,11,2,Tue,0
2018-05-09,11,2018,5,05-09,2,9,2,Wed,0
2018-05-10,6,2018,5,05-10,3,3,2,Thu,0
2018-05-11,15,2018,5,05-11,6,9,3,Fri,0
2018-05-12,14,2018,5,05-12,6,8,3,Sat,1
2018-05-13,4,2018,5,05-13,0,4,3,Sun,1
2018-05-14,11,2018,5,05-14,3,8,3,Mon,0
2018-05-15,11,2018,5,05-15,3,8,3,Tue,0
2018-05-16,8,2018,5,05-16,4,4,3,Wed,0
2018-05-17,7,2018,5,05-17,2,5,3,Thu,0
2018-05-18,15,2018,5,05-18,2,13,3,Fri,0
2018-05-19,10,2018,5,05-19,4,6,3,Sat,1
2018-05-20,9,2018,5,05-20,3,6,3,Sun,1
2018-05-21,11,2018,5,05-21,2,9,3,Mon,0
2018-05-22,8,2018,5,05-22,3,5,3,Tue,0
2018-05-23,14,2018,5,05-23,5,9,3,Wed,0
2018-05-24,9,2018,5,05-24,3,6,3,Thu,0
2018-05-25,9,2018,5,05-25,4,5,3,Fri,0
2018-05-26,13,2018,5,05-26,3,10,3,Sat,1
2018-05-27,9,2018,5,05-27,3,6,3,Sun,1
2018-05-28,12,2018,5,05-28,5,7,3,Mon,0
2018-05-29,9,2018,5,05-29,2,7,3,Tue,0
2018-05-30,4,2018,5,05-30,1,3,3,Wed,0
2018-05-31,14,2018,5,05-31,6,8,3,Thu,0
2018-06-01,16,2018,6,06-01,1,15,3,Fri,0
2018-06-02,10,2018,6,06-02,2,8,3,Sat,1
2018-06-03,18,2018,6,06-03,3,15,3,Sun,1
2018-06-04,10,2018,6,06-04,1,9,3,Mon,0
2018-06-05,10,2018,6,06-05,1,9,3,Tue,0
2018-06-06,6,2018,6,06-06,3,3,3,Wed,0
2018-06-07,8,2018,6,06-07,1,7,3,Thu,0
2018-06-08,6,2018,6,06-08,3,3,3,Fri,0
2018-06-09,7,2018,6,06-09,0,7,3,Sat,1
2018-06-10,8,2018,6,06-10,3,5,3,Sun,1
2018-06-11,11,2018,6,06-11,3,8,3,Mon,0
2018-06-12,11,2018,6,06-12,6,5,3,Tue,0
2018-06-13,13,2018,6,06-13,7,6,3,Wed,0
2018-06-14,10,2018,6,06-14,0,10,3,Thu,0
2018-06-15,11,2018,6,06-15,2,9,3,Fri,0
2018-06-16,7,2018,6,06-16,1,6,3,Sat,1
2018-06-17,9,2018,6,06-17,3,6,3,Sun,1
2018-06-18,7,2018,6,06-18,1,6,3,Mon,0
2018-06-19,10,2018,6,06-19,2,8,3,Tue,0
2018-06-20,8,2018,6,06-20,3,5,3,Wed,0
2018-06-21,10,2018,6,06-21,3,7,3,Thu,0
2018-06-22,9,2018,6,06-22,4,5,3,Fri,0
2018-06-23,13,2018,6,06-23,5,8,3,Sat,1
2018-06-24,15,2018,6,06-24,3,12,3,Sun,1
2018-06-25,10,2018,6,06-25,3,7,3,Mon,0
2018-06-26,12,2018,6,06-26,3,9,3,Tue,0
2018-06-27,8,2018,6,06-27,3,5,3,Wed,0
2018-06-28,11,2018,6,06-28,7,4,3,Thu,0
2018-06-29,5,2018,6,06-29,1,4,3,Fri,0
2018-06-30,9,2018,6,06-30,1,8,3,Sat,1
2018-07-01,15,2018,7,07-01,2,13,3,Sun,1
2018-07-02,4,2018,7,07-02,0,4,3,Mon,0
2018-07-03,10,2018,7,07-03,2,8,3,Tue,0
2018-07-04,6,2018,7,07-04,1,5,3,Wed,0
2018-07-05,9,2018,7,07-05,3,6,3,Thu,0
2018-07-06,13,2018,7,07-06,4,9,3,Fri,0
2018-07-07,13,2018,7,07-07,2,11,3,Sat,1
2018-07-08,13,2018,7,07-08,3,10,3,Sun,1
2018-07-09,12,2018,7,07-09,4,8,3,Mon,0
2018-07-10,6,2018,7,07-10,3,3,3,Tue,0
2018-07-11,9,2018,7,07-11,2,7,3,Wed,0
2018-07-12,9,2018,7,07-12,5,4,3,Thu,0
2018-07-13,8,2018,7,07-13,3,5,3,Fri,0
2018-07-14,11,2018,7,07-14,3,8,3,Sat,1
2018-07-15,11,2018,7,07-15,2,9,3,Sun,1
2018-07-16,7,2018,7,07-16,1,6,3,Mon,0
2018-07-17,12,2018,7,07-17,2,10,3,Tue,0
2018-07-18,9,2018,7,07-18,3,6,3,Wed,0
2018-07-19,7,2018,7,07-19,1,6,3,Thu,0
2018-07-20,13,2018,7,07-20,3,10,3,Fri,0
2018-07-21,8,2018,7,07-21,2,6,3,Sat,1
2018-07-22,16,2018,7,07-22,7,9,3,Sun,1
2018-07-23,8,2018,7,07-23,2,6,3,Mon,0
2018-07-24,11,2018,7,07-24,3,8,3,Tue,0
2018-07-25,9,2018,7,07-25,2,7,3,Wed,0
2018-07-26,10,2018,7,07-26,3,7,3,Thu,0
2018-07-27,11,2018,7,07-27,3,8,3,Fri,0
2018-07-28,8,2018,7,07-28,0,8,3,Sat,1
2018-07-29,9,2018,7,07-29,1,8,3,Sun,1
2018-07-30,13,2018,7,07-30,3,10,3,Mon,0
2018-07-31,10,2018,7,07-31,1,9,3,Tue,0
2018-08-01,10,2018,8,08-01,3,7,3,Wed,0
2018-08-02,9,2018,8,08-02,3,6,3,Thu,0
2018-08-03,13,2018,8,08-03,2,11,3,Fri,0
2018-08-04,12,2018,8,08-04,7,5,3,Sat,1
2018-08-05,7,2018,8,08-05,4,3,3,Sun,1
2018-08-06,14,2018,8,08-06,2,12,3,Mon,0
2018-08-07,9,2018,8,08-07,2,7,3,Tue,0
2018-08-08,9,2018,8,08-08,1,8,3,Wed,0
2018-08-09,7,2018,8,08-09,4,3,3,Thu,0
2018-08-10,7,2018,8,08-10,2,5,3,Fri,0
2018-08-11,14,2018,8,08-11,1,13,3,Sat,1
2018-08-12,7,2018,8,08-12,3,4,3,Sun,1
2018-08-13,6,2018,8,08-13,0,6,3,Mon,0
2018-08-14,12,2018,8,08-14,3,9,3,Tue,0
2018-08-15,10,2018,8,08-15,4,6,3,Wed,0
2018-08-16,14,2018,8,08-16,2,12,3,Thu,0
2018-08-17,12,2018,8,08-17,6,6,3,Fri,0
2018-08-18,15,2018,8,08-18,5,10,3,Sat,1
2018-08-19,18,2018,8,08-19,5,13,3,Sun,1
2018-08-20,12,2018,8,08-20,4,8,3,Mon,0
2018-08-21,7,2018,8,08-21,1,6,3,Tue,0
2018-08-22,10,2018,8,08-22,1,9,3,Wed,0
2018-08-23,12,2018,8,08-23,2,10,3,Thu,0
2018-08-24,9,2018,8,08-24,4,5,3,Fri,0
2018-08-25,11,2018,8,08-25,2,9,3,Sat,1
2018-08-26,13,2018,8,08-26,3,10,3,Sun,1
2018-08-27,8,2018,8,08-27,2,6,3,Mon,0
2018-08-28,11,2018,8,08-28,1,10,3,Tue,0
2018-08-29,5,2018,8,08-29,2,3,3,Wed,0
2018-08-30,5,2018,8,08-30,1,4,3,Thu,0
2018-08-31,16,2018,8,08-31,3,13,3,Fri,0
2018-09-01,9,2018,9,09-01,2,7,3,Sat,1
2018-09-02,12,2018,9,09-02,4,8,3,Sun,1
2018-09-03,8,2018,9,09-03,2,6,3,Mon,0
2018-09-04,12,2018,9,09-04,3,9,3,Tue,0
2018-09-05,11,2018,9,09-05,2,9,3,Wed,0
2018-09-06,9,2018,9,09-06,2,7,3,Thu,0
2018-09-07,14,2018,9,09-07,3,11,3,Fri,0
2018-09-08,12,2018,9,09-08,3,9,3,Sat,1
2018-09-09,10,2018,9,09-09,2,8,3,Sun,1
2018-09-10,12,2018,9,09-10,3,9,3,Mon,0
2018-09-11,11,2018,9,09-11,4,7,3,Tue,0
2018-09-12,8,2018,9,09-12,3,5,3,Wed,0
2018-09-13,6,2018,9,09-13,2,4,3,Thu,0
2018-09-14,13,2018,9,09-14,1,12,3,Fri,0
2018-09-15,9,2018,9,09-15,1,8,3,Sat,1
2018-09-16,11,2018,9,09-16,3,8,3,Sun,1
2018-09-17,11,2018,9,09-17,2,9,3,Mon,0
2018-09-18,7,2018,9,09-18,2,5,3,Tue,0
2018-09-19,5,2018,9,09-19,3,2,3,Wed,0
2018-09-20,10,2018,9,09-20,0,10,3,Thu,0
2018-09-21,9,2018,9,09-21,2,7,3,Fri,0
2018-09-22,12,2018,9,09-22,2,10,3,Sat,1
2018-09-23,8,2018,9,09-23,1,7,3,Sun,1
2018-09-24,8,2018,9,09-24,1,7,3,Mon,0
2018-09-25,11,2018,9,09-25,4,7,3,Tue,0
2018-09-26,1,2018,9,09-26,0,1,3,Wed,0
2018-09-27,8,2018,9,09-27,1,7,3,Thu,0
2018-09-28,11,2018,9,09-28,1,10,3,Fri,0
2018-09-29,15,2018,9,09-29,3,12,3,Sat,1
2018-09-30,15,2018,9,09-30,4,11,3,Sun,1
2018-10-01,12,2018,10,10-01,4,8,3,Mon,0
2018-10-02,7,2018,10,10-02,4,3,3,Tue,0
2018-10-03,14,2018,10,10-03,6,8,3,Wed,0
2018-10-04,6,2018,10,10-04,3,3,3,Thu,0
2018-10-05,10,2018,10,10-05,2,8,3,Fri,0
2018-10-06,16,2018,10,10-06,2,14,3,Sat,1
2018-10-07,6,2018,10,10-07,2,4,3,Sun,1
2018-10-08,5,2018,10,10-08,1,4,3,Mon,0
2018-10-09,4,2018,10,10-09,0,4,3,Tue,0
2018-10-10,11,2018,10,10-10,1,10,3,Wed,0
2018-10-11,9,2018,10,10-11,1,8,3,Thu,0
2018-10-12,16,2018,10,10-12,7,9,3,Fri,0
2018-10-13,8,2018,10,10-13,1,7,3,Sat,1
2018-10-14,8,2018,10,10-14,3,5,3,Sun,1
2018-10-15,11,2018,10,10-15,3,8,3,Mon,0
2018-10-16,5,2018,10,10-16,2,3,3,Tue,0
2018-10-17,11,2018,10,10-17,2,9,3,Wed,0
2018-10-18,12,2018,10,10-18,2,10,3,Thu,0
2018-10-19,13,2018,10,10-19,3,10,3,Fri,0
2018-10-20,10,2018,10,10-20,0,10,3,Sat,1
2018-10-21,14,2018,10,10-21,1,13,3,Sun,1
2018-10-22,9,2018,10,10-22,2,7,3,Mon,0
2018-10-23,5,2018,10,10-23,3,2,3,Tue,0
2018-10-24,6,2018,10,10-24,4,2,3,Wed,0
2018-10-25,11,2018,10,10-25,2,9,3,Thu,0
2018-10-26,11,2018,10,10-26,6,5,3,Fri,0
2018-10-27,10,2018,10,10-27,1,9,3,Sat,1
2018-10-28,12,2018,10,10-28,2,10,3,Sun,1
2018-10-29,5,2018,10,10-29,1,4,3,Mon,0
2018-10-30,9,2018,10,10-30,2,7,4,Tue,0
2018-10-31,2,2018,10,10-31,1,1,4,Wed,0
2018-11-01,16,2018,11,11-01,5,11,4,Thu,0
2018-11-02,14,2018,11,11-02,4,10,4,Fri,0
2018-11-03,6,2018,11,11-03,2,4,4,Sat,1
2018-11-04,13,2018,11,11-04,3,10,4,Sun,1
2018-11-05,8,2018,11,11-05,3,5,4,Mon,0
2018-11-06,9,2018,11,11-06,4,5,4,Tue,0
2018-11-07,14,2018,11,11-07,3,11,4,Wed,0
2018-11-08,8,2018,11,11-08,1,7,4,Thu,0
2018-11-09,10,2018,11,11-09,3,7,4,Fri,0
2018-11-10,5,2018,11,11-10,1,4,4,Sat,1
2018-11-11,6,2018,11,11-11,1,5,4,Sun,1
2018-11-12,15,2018,11,11-12,2,13,4,Mon,0
2018-11-13,6,2018,11,11-13,3,3,4,Tue,0
2018-11-14,11,2018,11,11-14,3,8,4,Wed,0
2018-11-15,6,2018,11,11-15,3,3,4,Thu,0
2018-11-16,9,2018,11,11-16,2,7,4,Fri,0
2018-11-17,11,2018,11,11-17,4,7,4,Sat,1
2018-11-18,7,2018,11,11-18,2,5,4,Sun,1
2018-11-19,9,2018,11,11-19,1,8,4,Mon,0
2018-11-20,6,2018,11,11-20,1,5,4,Tue,0
2018-11-21,10,2018,11,11-21,2,8,4,Wed,0
2018-11-22,9,2018,11,11-22,1,8,4,Thu,0
2018-11-23,9,2018,11,11-23,3,6,4,Fri,0
2018-11-24,9,2018,11,11-24,2,7,4,Sat,1
2018-11-25,7,2018,11,11-25,3,4,4,Sun,1
2018-11-26,9,2018,11,11-26,3,6,4,Mon,0
2018-11-27,9,2018,11,11-27,0,9,4,Tue,0
2018-11-28,12,2018,11,11-28,3,9,4,Wed,0
2018-11-29,11,2018,11,11-29,6,5,4,Thu,0
2018-11-30,10,2018,11,11-30,1,9,4,Fri,0
2018-12-01,13,2018,12,12-01,2,11,4,Sat,1
2018-12-02,14,2018,12,12-02,6,8,4,Sun,1
2018-12-03,4,2018,12,12-03,0,4,4,Mon,0
2018-12-04,14,2018,12,12-04,3,11,4,Tue,0
2018-12-05,12,2018,12,12-05,3,9,4,Wed,0
2018-12-06,9,2018,12,12-06,3,6,4,Thu,0
2018-12-07,9,2018,12,12-07,5,4,4,Fri,0
2018-12-08,15,2018,12,12-08,4,11,4,Sat,1
2018-12-09,7,2018,12,12-09,3,4,4,Sun,1
2018-12-10,11,2018,12,12-10,2,9,4,Mon,0
2018-12-11,5,2018,12,12-11,1,4,4,Tue,0
2018-12-12,10,2018,12,12-12,1,9,4,Wed,0
2018-12-13,9,2018,12,12-13,2,7,4,Thu,0
2018-12-14,10,2018,12,12-14,2,8,4,Fri,0
2018-12-15,10,2018,12,12-15,5,5,5,Sat,1
2018-12-16,14,2018,12,12-16,4,10,5,Sun,1
2018-12-17,15,2018,12,12-17,3,12,5,Mon,0
2018-12-18,8,2018,12,12-18,2,6,5,Tue,0
2018-12-19,7,2018,12,12-19,2,5,5,Wed,0
2018-12-20,8,2018,12,12-20,1,7,5,Thu,0
2018-12-21,11,2018,12,12-21,2,9,5,Fri,0
2018-12-22,16,2018,12,12-22,4,12,5,Sat,1
2018-12-23,18,2018,12,12-23,6,12,5,Sun,1
2018-12-24,7,2018,12,12-24,3,4,5,Mon,0
2018-12-25,3,2018,12,12-25,0,3,5,Tue,0
2018-12-26,8,2018,12,12-26,2,6,5,Wed,0
2018-12-27,4,2018,12,12-27,1,3,5,Thu,0
2018-12-28,7,2018,12,12-28,3,4,5,Fri,0
2018-12-29,5,2018,12,12-29,1,4,5,Sat,1
2018-12-30,11,2018,12,12-30,5,6,5,Sun,1
2018-12-31,9,2018,12,12-31,3,6,5,Mon,0
2019-01-01,19,2019,1,01-01,5,14,1,Tue,0
2019-01-02,5,2019,1,01-02,1,4,1,Wed,0
2019-01-03,12,2019,1,01-03,4,8,1,Thu,0
2019-01-04,7,2019,1,01-04,3,4,1,Fri,0
2019-01-05,8,2019,1,01-05,4,4,1,Sat,1
2019-01-06,14,2019,1,01-06,5,9,1,Sun,1
2019-01-07,9,2019,1,01-07,3,6,1,Mon,0
2019-01-08,9,2019,1,01-08,1,8,1,Tue,0
2019-01-09,14,2019,1,01-09,9,5,1,Wed,0
2019-01-10,14,2019,1,01-10,4,10,1,Thu,0
2019-01-11,9,2019,1,01-11,2,7,1,Fri,0
2019-01-12,14,2019,1,01-12,2,12,1,Sat,1
2019-01-13,10,2019,1,01-13,5,5,1,Sun,1
2019-01-14,10,2019,1,01-14,0,10,1,Mon,0
2019-01-15,6,2019,1,01-15,1,5,1,Tue,0
2019-01-16,4,2019,1,01-16,4,0,1,Wed,0
2019-01-17,7,2019,1,01-17,1,6,1,Thu,0
2019-01-18,9,2019,1,01-18,2,7,1,Fri,0
2019-01-19,6,2019,1,01-19,1,5,1,Sat,1
2019-01-20,8,2019,1,01-20,2,6,1,Sun,1
2019-01-21,15,2019,1,01-21,7,8,1,Mon,0
2019-01-22,8,2019,1,01-22,4,4,1,Tue,0
2019-01-23,5,2019,1,01-23,2,3,1,Wed,0
2019-01-24,6,2019,1,01-24,1,5,1,Thu,0
2019-01-25,7,2019,1,01-25,1,6,1,Fri,0
2019-01-26,4,2019,1,01-26,1,3,1,Sat,1
2019-01-27,7,2019,1,01-27,5,2,1,Sun,1
2019-01-28,10,2019,1,01-28,2,8,1,Mon,0
2019-01-29,9,2019,1,01-29,2,7,1,Tue,0
2019-01-30,2,2019,1,01-30,1,1,1,Wed,0
2019-01-31,8,2019,1,01-31,2,6,1,Thu,0
2019-02-01,14,2019,2,02-01,5,9,1,Fri,0
2019-02-02,23,2019,2,02-02,3,20,1,Sat,1
2019-02-03,10,2019,2,02-03,5,5,1,Sun,1
2019-02-04,13,2019,2,02-04,4,9,1,Mon,0
2019-02-05,12,2019,2,02-05,4,8,1,Tue,0
2019-02-06,17,2019,2,02-06,7,10,1,Wed,0
2019-02-07,15,2019,2,02-07,3,12,1,Thu,0
2019-02-08,14,2019,2,02-08,4,10,1,Fri,0
2019-02-09,5,2019,2,02-09,0,5,1,Sat,1
2019-02-10,10,2019,2,02-10,6,4,1,Sun,1
2019-02-11,11,2019,2,02-11,2,9,1,Mon,0
2019-02-12,13,2019,2,02-12,6,7,1,Tue,0
2019-02-13,10,2019,2,02-13,4,6,1,Wed,0
2019-02-14,8,2019,2,02-14,2,6,1,Thu,0
2019-02-15,7,2019,2,02-15,1,6,1,Fri,0
2019-02-16,16,2019,2,02-16,5,11,1,Sat,1
2019-02-17,8,2019,2,02-17,2,6,1,Sun,1
2019-02-18,10,2019,2,02-18,7,3,1,Mon,0
2019-02-19,8,2019,2,02-19,3,5,1,Tue,0
2019-02-20,12,2019,2,02-20,4,8,1,Wed,0
2019-02-21,8,2019,2,02-21,1,7,1,Thu,0
2019-02-22,8,2019,2,02-22,4,4,1,Fri,0
2019-02-23,10,2019,2,02-23,4,6,1,Sat,1
2019-02-24,10,2019,2,02-24,3,7,1,Sun,1
2019-02-25,9,2019,2,02-25,3,6,1,Mon,0
2019-02-26,5,2019,2,02-26,1,4,1,Tue,0
2019-02-27,13,2019,2,02-27,5,8,1,Wed,0
2019-02-28,8,2019,2,02-28,3,5,1,Thu,0
2019-03-01,8,2019,3,03-01,4,4,1,Fri,0
2019-03-02,11,2019,3,03-02,1,10,1,Sat,1
2019-03-03,13,2019,3,03-03,5,8,1,Sun,1
2019-03-04,8,2019,3,03-04,3,5,1,Mon,0
2019-03-05,7,2019,3,03-05,1,6,1,Tue,0
2019-03-06,4,2019,3,03-06,1,3,1,Wed,0
2019-03-07,8,2019,3,03-07,2,6,1,Thu,0
2019-03-08,7,2019,3,03-08,2,5,1,Fri,0
2019-03-09,10,2019,3,03-09,3,7,1,Sat,1
2019-03-10,10,2019,3,03-10,4,6,1,Sun,1
2019-03-11,9,2019,3,03-11,3,6,1,Mon,0
2019-03-12,13,2019,3,03-12,2,11,1,Tue,0
2019-03-13,6,2019,3,03-13,2,4,1,Wed,0
2019-03-14,14,2019,3,03-14,6,8,1,Thu,0
2019-03-15,10,2019,3,03-15,2,8,1,Fri,0
2019-03-16,7,2019,3,03-16,2,5,1,Sat,1
2019-03-17,13,2019,3,03-17,3,10,2,Sun,1
2019-03-18,10,2019,3,03-18,4,6,2,Mon,0
2019-03-19,16,2019,3,03-19,7,9,2,Tue,0
2019-03-20,9,2019,3,03-20,1,8,2,Wed,0
2019-03-21,12,2019,3,03-21,3,9,2,Thu,0
2019-03-22,9,2019,3,03-22,2,7,2,Fri,0
2019-03-23,14,2019,3,03-23,2,12,2,Sat,1
2019-03-24,13,2019,3,03-24,0,13,2,Sun,1
2019-03-25,12,2019,3,03-25,2,10,2,Mon,0
2019-03-26,5,2019,3,03-26,0,5,2,Tue,0
2019-03-27,2,2019,3,03-27,0,2,2,Wed,0
2019-03-28,8,2019,3,03-28,2,6,2,Thu,0
2019-03-29,9,2019,3,03-29,2,7,2,Fri,0
2019-03-30,15,2019,3,03-30,3,12,2,Sat,1
2019-03-31,11,2019,3,03-31,1,10,2,Sun,1
2019-04-01,13,2019,4,04-01,4,9,2,Mon,0
2019-04-02,7,2019,4,04-02,2,5,2,Tue,0
2019-04-03,7,2019,4,04-03,3,4,2,Wed,0
2019-04-04,9,2019,4,04-04,3,6,2,Thu,0
2019-04-05,11,2019,4,04-05,1,10,2,Fri,0
2019-04-06,12,2019,4,04-06,4,8,2,Sat,1
2019-04-07,11,2019,4,04-07,3,8,2,Sun,1
2019-04-08,8,2019,4,04-08,0,8,2,Mon,0
2019-04-09,6,2019,4,04-09,2,4,2,Tue,0
2019-04-10,5,2019,4,04-10,2,3,2,Wed,0
2019-04-11,12,2019,4,04-11,6,6,2,Thu,0
2019-04-12,10,2019,4,04-12,1,9,2,Fri,0
2019-04-13,7,2019,4,04-13,0,7,2,Sat,1
2019-04-14,11,2019,4,04-14,0,11,2,Sun,1
2019-04-15,14,2019,4,04-15,4,10,2,Mon,0
2019-04-16,6,2019,4,04-16,2,4,2,Tue,0
2019-04-17,6,2019,4,04-17,1,5,2,Wed,0
2019-04-18,10,2019,4,04-18,2,8,2,Thu,0
2019-04-19,9,2019,4,04-19,0,9,2,Fri,0
2019-04-20,14,2019,4,04-20,1,13,2,Sat,1
2019-04-21,6,2019,4,04-21,0,6,2,Sun,1
2019-04-22,13,2019,4,04-22,3,10,2,Mon,0
2019-04-23,12,2019,4,04-23,3,9,2,Tue,0
2019-04-24,7,2019,4,04-24,1,6,2,Wed,0
2019-04-25,10,2019,4,04-25,2,8,2,Thu,0
2019-04-26,13,2019,4,04-26,3,10,2,Fri,0
2019-04-27,11,2019,4,04-27,2,9,2,Sat,1
2019-04-28,12,2019,4,04-28,4,8,2,Sun,1
2019-04-29,8,2019,4,04-29,0,8,2,Mon,0
2019-04-30,4,2019,4,04-30,1,3,2,Tue,0
2019-05-01,13,2019,5,05-01,1,12,2,Wed,0
2019-05-02,13,2019,5,05-02,5,8,2,Thu,0
2019-05-03,13,2019,5,05-03,0,13,2,Fri,0
2019-05-04,11,2019,5,05-04,3,8,2,Sat,1
2019-05-05,14,2019,5,05-05,5,9,2,Sun,1
2019-05-06,18,2019,5,05-06,5,13,2,Mon,0
2019-05-07,5,2019,5,05-07,2,3,2,Tue,0
2019-05-08,10,2019,5,05-08,4,6,2,Wed,0
2019-05-09,5,2019,5,05-09,3,2,2,Thu,0
2019-05-10,7,2019,5,05-10,2,5,2,Fri,0
2019-05-11,9,2019,5,05-11,3,6,3,Sat,1
2019-05-12,8,2019,5,05-12,4,4,3,Sun,1
2019-05-13,12,2019,5,05-13,3,9,3,Mon,0
2019-05-14,10,2019,5,05-14,2,8,3,Tue,0
2019-05-15,10,2019,5,05-15,1,9,3,Wed,0
2019-05-16,7,2019,5,05-16,1,6,3,Thu,0
2019-05-17,8,2019,5,05-17,2,6,3,Fri,0
2019-05-18,13,2019,5,05-18,4,9,3,Sat,1
2019-05-19,15,2019,5,05-19,3,12,3,Sun,1
2019-05-20,8,2019,5,05-20,5,3,3,Mon,0
2019-05-21,9,2019,5,05-21,2,7,3,Tue,0
2019-05-22,5,2019,5,05-22,1,4,3,Wed,0
2019-05-23,15,2019,5,05-23,2,13,3,Thu,0
2019-05-24,11,2019,5,05-24,3,8,3,Fri,0
2019-05-25,11,2019,5,05-25,1,10,3,Sat,1
2019-05-26,15,2019,5,05-26,3,12,3,Sun,1
2019-05-27,9,2019,5,05-27,3,6,3,Mon,0
2019-05-28,10,2019,5,05-28,3,7,3,Tue,0
2019-05-29,10,2019,5,05-29,5,5,3,Wed,0
2019-05-30,15,2019,5,05-30,6,9,3,Thu,0
2019-05-31,10,2019,5,05-31,0,10,3,Fri,0
2019-06-01,11,2019,6,06-01,5,6,3,Sat,1
2019-06-02,20,2019,6,06-02,4,16,3,Sun,1
2019-06-03,11,2019,6,06-03,0,11,3,Mon,0
2019-06-04,11,2019,6,06-04,1,10,3,Tue,0
2019-06-05,7,2019,6,06-05,4,3,3,Wed,0
2019-06-06,7,2019,6,06-06,3,4,3,Thu,0
2019-06-07,13,2019,6,06-07,1,12,3,Fri,0
2019-06-08,7,2019,6,06-08,0,7,3,Sat,1
2019-06-09,11,2019,6,06-09,1,10,3,Sun,1
2019-06-10,6,2019,6,06-10,1,5,3,Mon,0
2019-06-11,10,2019,6,06-11,2,8,3,Tue,0
2019-06-12,7,2019,6,06-12,2,5,3,Wed,0
2019-06-13,14,2019,6,06-13,1,13,3,Thu,0
2019-06-14,5,2019,6,06-14,1,4,3,Fri,0
2019-06-15,13,2019,6,06-15,5,8,3,Sat,1
2019-06-16,11,2019,6,06-16,2,9,3,Sun,1
2019-06-17,8,2019,6,06-17,1,7,3,Mon,0
2019-06-18,7,2019,6,06-18,1,6,3,Tue,0
2019-06-19,6,2019,6,06-19,2,4,3,Wed,0
2019-06-20,8,2019,6,06-20,3,5,3,Thu,0
2019-06-21,8,2019,6,06-21,3,5,3,Fri,0
2019-06-22,13,2019,6,06-22,2,11,3,Sat,1
2019-06-23,15,2019,6,06-23,2,13,3,Sun,1
2019-06-24,6,2019,6,06-24,3,3,3,Mon,0
2019-06-25,6,2019,6,06-25,1,5,3,Tue,0
2019-06-26,11,2019,6,06-26,3,8,3,Wed,0
2019-06-27,23,2019,6,06-27,7,16,3,Thu,0
2019-06-28,16,2019,6,06-28,3,13,3,Fri,0
2019-06-29,16,2019,6,06-29,3,13,3,Sat,1
2019-06-30,19,2019,6,06-30,3,16,3,Sun,1
2019-07-01,8,2019,7,07-01,1,7,3,Mon,0
2019-07-02,10,2019,7,07-02,5,5,3,Tue,0
2019-07-03,12,2019,7,07-03,4,8,3,Wed,0
2019-07-04,10,2019,7,07-04,2,8,3,Thu,0
2019-07-05,9,2019,7,07-05,3,6,3,Fri,0
2019-07-06,18,2019,7,07-06,5,13,3,Sat,1
2019-07-07,13,2019,7,07-07,4,9,3,Sun,1
2019-07-08,10,2019,7,07-08,2,8,3,Mon,0
2019-07-09,16,2019,7,07-09,2,14,3,Tue,0
2019-07-10,5,2019,7,07-10,2,3,3,Wed,0
2019-07-11,10,2019,7,07-11,2,8,3,Thu,0
2019-07-12,11,2019,7,07-12,1,10,3,Fri,0
2019-07-13,8,2019,7,07-13,2,6,3,Sat,1
2019-07-14,9,2019,7,07-14,3,6,3,Sun,1
2019-07-15,12,2019,7,07-15,1,11,3,Mon,0
2019-07-16,12,2019,7,07-16,3,9,3,Tue,0
2019-07-17,8,2019,7,07-17,0,8,3,Wed,0
2019-07-18,9,2019,7,07-18,3,6,3,Thu,0
2019-07-19,13,2019,7,07-19,4,9,3,Fri,0
2019-07-20,15,2019,7,07-20,3,12,3,Sat,1
2019-07-21,8,2019,7,07-21,2,6,3,Sun,1
2019-07-22,11,2019,7,07-22,2,9,3,Mon,0
2019-07-23,11,2019,7,07-23,5,6,3,Tue,0
2019-07-24,3,2019,7,07-24,0,3,3,Wed,0
2019-07-25,12,2019,7,07-25,2,10,3,Thu,0
2019-07-26,10,2019,7,07-26,1,9,3,Fri,0
2019-07-27,14,2019,7,07-27,4,10,3,Sat,1
2019-07-28,12,2019,7,07-28,2,10,3,Sun,1
2019-07-29,11,2019,7,07-29,1,10,3,Mon,0
2019-07-30,10,2019,7,07-30,3,7,3,Tue,0
2019-07-31,9,2019,7,07-31,3,6,3,Wed,0
2019-08-01,8,2019,8,08-01,1,7,3,Thu,0
2019-08-02,10,2019,8,08-02,3,7,3,Fri,0
2019-08-03,12,2019,8,08-03,0,12,3,Sat,1
2019-08-04,4,2019,8,08-04,2,2,3,Sun,1
2019-08-05,4,2019,8,08-05,2,2,3,Mon,0
2019-08-06,10,2019,8,08-06,4,6,3,Tue,0
2019-08-07,10,2019,8,08-07,4,6,3,Wed,0
2019-08-08,8,2019,8,08-08,2,6,3,Thu,0
2019-08-09,8,2019,8,08-09,2,6,3,Fri,0
2019-08-10,6,2019,8,08-10,0,6,3,Sat,1
2019-08-11,13,2019,8,08-11,7,6,3,Sun,1
